test_case_id,provider,instrument,input_system,O,C,E,A,N,profile_label,total_score,factor_scores,questions_answered,questions_total
9496,gemini,gad7,behavioral,50,100,0,100,50,max_A_max_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9458,openai,gad7,behavioral,50,100,0,100,50,max_A_max_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9430,claude,gad7,behavioral,50,0,100,25,50,medlow_A_low_C_high_E,42.86,"{""anxiety"": 42.857142857142854}",7,7
9468,deepseek,gad7,behavioral,50,0,100,25,50,medlow_A_low_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9487,gemini,gad7,behavioral,50,0,100,25,50,medlow_A_low_C_high_E,38.1,"{""anxiety"": 38.095238095238095}",7,7
9449,openai,gad7,behavioral,50,0,100,25,50,medlow_A_low_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9429,claude,gad7,behavioral,50,0,0,25,50,medlow_A_low_C_low_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9467,deepseek,gad7,behavioral,50,0,0,25,50,medlow_A_low_C_low_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9486,gemini,gad7,behavioral,50,0,0,25,50,medlow_A_low_C_low_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9448,openai,gad7,behavioral,50,0,0,25,50,medlow_A_low_C_low_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9432,claude,gad7,behavioral,50,25,100,25,50,medlow_A_medlow_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9470,deepseek,gad7,behavioral,50,25,100,25,50,medlow_A_medlow_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9489,gemini,gad7,behavioral,50,25,100,25,50,medlow_A_medlow_C_high_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9451,openai,gad7,behavioral,50,25,100,25,50,medlow_A_medlow_C_high_E,38.1,"{""anxiety"": 38.095238095238095}",7,7
9431,claude,gad7,behavioral,50,25,0,25,50,medlow_A_medlow_C_low_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9469,deepseek,gad7,behavioral,50,25,0,25,50,medlow_A_medlow_C_low_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9488,gemini,gad7,behavioral,50,25,0,25,50,medlow_A_medlow_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9450,openai,gad7,behavioral,50,25,0,25,50,medlow_A_medlow_C_low_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9441,claude,gad7,behavioral,50,50,50,50,50,neutral,28.57,"{""anxiety"": 28.57142857142857}",7,7
9479,deepseek,gad7,behavioral,50,50,50,50,50,neutral,28.57,"{""anxiety"": 28.57142857142857}",7,7
9498,gemini,gad7,behavioral,50,50,50,50,50,neutral,23.81,"{""anxiety"": 23.809523809523807}",7,7
9460,openai,gad7,behavioral,50,50,50,50,50,neutral,28.57,"{""anxiety"": 28.57142857142857}",7,7
10203,claude,gad7,exemplar,100,100,100,100,100,all_maximum,71.43,"{""anxiety"": 71.42857142857143}",7,7
10241,deepseek,gad7,exemplar,100,100,100,100,100,all_maximum,42.86,"{""anxiety"": 42.857142857142854}",7,7
10260,gemini,gad7,exemplar,100,100,100,100,100,all_maximum,14.29,"{""anxiety"": 14.285714285714285}",7,7
10222,openai,gad7,exemplar,100,100,100,100,100,all_maximum,47.62,"{""anxiety"": 47.61904761904761}",7,7
10202,claude,gad7,exemplar,0,0,0,0,0,all_minimum,0.0,"{""anxiety"": 0.0}",7,7
10240,deepseek,gad7,exemplar,0,0,0,0,0,all_minimum,0.0,"{""anxiety"": 0.0}",7,7
10259,gemini,gad7,exemplar,0,0,0,0,0,all_minimum,0.0,"{""anxiety"": 0.0}",7,7
10221,openai,gad7,exemplar,0,0,0,0,0,all_minimum,0.0,"{""anxiety"": 0.0}",7,7
10194,claude,gad7,exemplar,50,75,100,75,50,high_A_high_C_high_E,4.76,"{""anxiety"": 4.761904761904762}",7,7
10232,deepseek,gad7,exemplar,50,75,100,75,50,high_A_high_C_high_E,0.0,"{""anxiety"": 0.0}",7,7
10251,gemini,gad7,exemplar,50,75,100,75,50,high_A_high_C_high_E,14.29,"{""anxiety"": 14.285714285714285}",7,7
10213,openai,gad7,exemplar,50,75,100,75,50,high_A_high_C_high_E,4.76,"{""anxiety"": 4.761904761904762}",7,7
10193,claude,gad7,exemplar,50,75,0,75,50,high_A_high_C_low_E,95.24,"{""anxiety"": 95.23809523809523}",7,7
10231,deepseek,gad7,exemplar,50,75,0,75,50,high_A_high_C_low_E,95.24,"{""anxiety"": 95.23809523809523}",7,7
10250,gemini,gad7,exemplar,50,75,0,75,50,high_A_high_C_low_E,90.48,"{""anxiety"": 90.47619047619048}",7,7
10212,openai,gad7,exemplar,50,75,0,75,50,high_A_high_C_low_E,95.24,"{""anxiety"": 95.23809523809523}",7,7
10196,claude,gad7,exemplar,50,100,100,75,50,high_A_max_C_high_E,4.76,"{""anxiety"": 4.761904761904762}",7,7
10234,deepseek,gad7,exemplar,50,100,100,75,50,high_A_max_C_high_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
10253,gemini,gad7,exemplar,50,100,100,75,50,high_A_max_C_high_E,19.05,"{""anxiety"": 19.047619047619047}",7,7
10215,openai,gad7,exemplar,50,100,100,75,50,high_A_max_C_high_E,0.0,"{""anxiety"": 0.0}",7,7
10195,claude,gad7,exemplar,50,100,0,75,50,high_A_max_C_low_E,95.24,"{""anxiety"": 95.23809523809523}",7,7
10233,deepseek,gad7,exemplar,50,100,0,75,50,high_A_max_C_low_E,95.24,"{""anxiety"": 95.23809523809523}",7,7
10252,gemini,gad7,exemplar,50,100,0,75,50,high_A_max_C_low_E,85.71,"{""anxiety"": 85.71428571428571}",7,7
10214,openai,gad7,exemplar,50,100,0,75,50,high_A_max_C_low_E,100.0,"{""anxiety"": 100.0}",7,7
10186,claude,gad7,exemplar,50,0,100,0,50,low_A_low_C_high_E,0.0,"{""anxiety"": 0.0}",7,7
10224,deepseek,gad7,exemplar,50,0,100,0,50,low_A_low_C_high_E,0.0,"{""anxiety"": 0.0}",7,7
10243,gemini,gad7,exemplar,50,0,100,0,50,low_A_low_C_high_E,4.76,"{""anxiety"": 4.761904761904762}",7,7
10205,openai,gad7,exemplar,50,0,100,0,50,low_A_low_C_high_E,0.0,"{""anxiety"": 0.0}",7,7
10185,claude,gad7,exemplar,50,0,0,0,50,low_A_low_C_low_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
10223,deepseek,gad7,exemplar,50,0,0,0,50,low_A_low_C_low_E,66.67,"{""anxiety"": 66.66666666666666}",7,7
10242,gemini,gad7,exemplar,50,0,0,0,50,low_A_low_C_low_E,66.67,"{""anxiety"": 66.66666666666666}",7,7
10204,openai,gad7,exemplar,50,0,0,0,50,low_A_low_C_low_E,42.86,"{""anxiety"": 42.857142857142854}",7,7
10188,claude,gad7,exemplar,50,25,100,0,50,low_A_medlow_C_high_E,0.0,"{""anxiety"": 0.0}",7,7
10226,deepseek,gad7,exemplar,50,25,100,0,50,low_A_medlow_C_high_E,0.0,"{""anxiety"": 0.0}",7,7
10245,gemini,gad7,exemplar,50,25,100,0,50,low_A_medlow_C_high_E,4.76,"{""anxiety"": 4.761904761904762}",7,7
10207,openai,gad7,exemplar,50,25,100,0,50,low_A_medlow_C_high_E,0.0,"{""anxiety"": 0.0}",7,7
10187,claude,gad7,exemplar,50,25,0,0,50,low_A_medlow_C_low_E,19.05,"{""anxiety"": 19.047619047619047}",7,7
10225,deepseek,gad7,exemplar,50,25,0,0,50,low_A_medlow_C_low_E,95.24,"{""anxiety"": 95.23809523809523}",7,7
10244,gemini,gad7,exemplar,50,25,0,0,50,low_A_medlow_C_low_E,61.9,"{""anxiety"": 61.904761904761905}",7,7
10206,openai,gad7,exemplar,50,25,0,0,50,low_A_medlow_C_low_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
10198,claude,gad7,exemplar,50,75,100,100,50,max_A_high_C_high_E,4.76,"{""anxiety"": 4.761904761904762}",7,7
10236,deepseek,gad7,exemplar,50,75,100,100,50,max_A_high_C_high_E,0.0,"{""anxiety"": 0.0}",7,7
10255,gemini,gad7,exemplar,50,75,100,100,50,max_A_high_C_high_E,14.29,"{""anxiety"": 14.285714285714285}",7,7
10217,openai,gad7,exemplar,50,75,100,100,50,max_A_high_C_high_E,0.0,"{""anxiety"": 0.0}",7,7
10197,claude,gad7,exemplar,50,75,0,100,50,max_A_high_C_low_E,42.86,"{""anxiety"": 42.857142857142854}",7,7
10235,deepseek,gad7,exemplar,50,75,0,100,50,max_A_high_C_low_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
10254,gemini,gad7,exemplar,50,75,0,100,50,max_A_high_C_low_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
10216,openai,gad7,exemplar,50,75,0,100,50,max_A_high_C_low_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
10200,claude,gad7,exemplar,50,100,100,100,50,max_A_max_C_high_E,4.76,"{""anxiety"": 4.761904761904762}",7,7
10238,deepseek,gad7,exemplar,50,100,100,100,50,max_A_max_C_high_E,0.0,"{""anxiety"": 0.0}",7,7
10257,gemini,gad7,exemplar,50,100,100,100,50,max_A_max_C_high_E,19.05,"{""anxiety"": 19.047619047619047}",7,7
10219,openai,gad7,exemplar,50,100,100,100,50,max_A_max_C_high_E,0.0,"{""anxiety"": 0.0}",7,7
10199,claude,gad7,exemplar,50,100,0,100,50,max_A_max_C_low_E,42.86,"{""anxiety"": 42.857142857142854}",7,7
10237,deepseek,gad7,exemplar,50,100,0,100,50,max_A_max_C_low_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
10256,gemini,gad7,exemplar,50,100,0,100,50,max_A_max_C_low_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
10218,openai,gad7,exemplar,50,100,0,100,50,max_A_max_C_low_E,47.62,"{""anxiety"": 47.61904761904761}",7,7
10190,claude,gad7,exemplar,50,0,100,25,50,medlow_A_low_C_high_E,95.24,"{""anxiety"": 95.23809523809523}",7,7
10228,deepseek,gad7,exemplar,50,0,100,25,50,medlow_A_low_C_high_E,14.29,"{""anxiety"": 14.285714285714285}",7,7
10247,gemini,gad7,exemplar,50,0,100,25,50,medlow_A_low_C_high_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
10209,openai,gad7,exemplar,50,0,100,25,50,medlow_A_low_C_high_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
10189,claude,gad7,exemplar,50,0,0,25,50,medlow_A_low_C_low_E,19.05,"{""anxiety"": 19.047619047619047}",7,7
10227,deepseek,gad7,exemplar,50,0,0,25,50,medlow_A_low_C_low_E,95.24,"{""anxiety"": 95.23809523809523}",7,7
10246,gemini,gad7,exemplar,50,0,0,25,50,medlow_A_low_C_low_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
10208,openai,gad7,exemplar,50,0,0,25,50,medlow_A_low_C_low_E,9.52,"{""anxiety"": 9.523809523809524}",7,7
10192,claude,gad7,exemplar,50,25,100,25,50,medlow_A_medlow_C_high_E,90.48,"{""anxiety"": 90.47619047619048}",7,7
10230,deepseek,gad7,exemplar,50,25,100,25,50,medlow_A_medlow_C_high_E,95.24,"{""anxiety"": 95.23809523809523}",7,7
10249,gemini,gad7,exemplar,50,25,100,25,50,medlow_A_medlow_C_high_E,100.0,"{""anxiety"": 100.0}",7,7
10211,openai,gad7,exemplar,50,25,100,25,50,medlow_A_medlow_C_high_E,90.48,"{""anxiety"": 90.47619047619048}",7,7
10191,claude,gad7,exemplar,50,25,0,25,50,medlow_A_medlow_C_low_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
10229,deepseek,gad7,exemplar,50,25,0,25,50,medlow_A_medlow_C_low_E,95.24,"{""anxiety"": 95.23809523809523}",7,7
10248,gemini,gad7,exemplar,50,25,0,25,50,medlow_A_medlow_C_low_E,19.05,"{""anxiety"": 19.047619047619047}",7,7
10210,openai,gad7,exemplar,50,25,0,25,50,medlow_A_medlow_C_low_E,52.38,"{""anxiety"": 52.38095238095239}",7,7
10201,claude,gad7,exemplar,50,50,50,50,50,neutral,23.81,"{""anxiety"": 23.809523809523807}",7,7
10239,deepseek,gad7,exemplar,50,50,50,50,50,neutral,23.81,"{""anxiety"": 23.809523809523807}",7,7
10258,gemini,gad7,exemplar,50,50,50,50,50,neutral,33.33,"{""anxiety"": 33.33333333333333}",7,7
10220,openai,gad7,exemplar,50,50,50,50,50,neutral,28.57,"{""anxiety"": 28.57142857142857}",7,7
9063,claude,gad7,hexaco,100,100,100,100,100,all_maximum,28.57,"{""anxiety"": 28.57142857142857}",7,7
9101,deepseek,gad7,hexaco,100,100,100,100,100,all_maximum,0.0,"{""anxiety"": 0.0}",7,7
9120,gemini,gad7,hexaco,100,100,100,100,100,all_maximum,85.71,"{""anxiety"": 85.71428571428571}",7,7
9082,openai,gad7,hexaco,100,100,100,100,100,all_maximum,90.48,"{""anxiety"": 90.47619047619048}",7,7
9062,claude,gad7,hexaco,0,0,0,0,0,all_minimum,0.0,"{""anxiety"": 0.0}",7,7
9100,deepseek,gad7,hexaco,0,0,0,0,0,all_minimum,0.0,"{""anxiety"": 0.0}",7,7
9119,gemini,gad7,hexaco,0,0,0,0,0,all_minimum,0.0,"{""anxiety"": 0.0}",7,7
9081,openai,gad7,hexaco,0,0,0,0,0,all_minimum,0.0,"{""anxiety"": 0.0}",7,7
9054,claude,gad7,hexaco,50,75,100,75,50,high_A_high_C_high_E,19.05,"{""anxiety"": 19.047619047619047}",7,7
9092,deepseek,gad7,hexaco,50,75,100,75,50,high_A_high_C_high_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9111,gemini,gad7,hexaco,50,75,100,75,50,high_A_high_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9073,openai,gad7,hexaco,50,75,100,75,50,high_A_high_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9053,claude,gad7,hexaco,50,75,0,75,50,high_A_high_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9091,deepseek,gad7,hexaco,50,75,0,75,50,high_A_high_C_low_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9110,gemini,gad7,hexaco,50,75,0,75,50,high_A_high_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9072,openai,gad7,hexaco,50,75,0,75,50,high_A_high_C_low_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9056,claude,gad7,hexaco,50,100,100,75,50,high_A_max_C_high_E,4.76,"{""anxiety"": 4.761904761904762}",7,7
9094,deepseek,gad7,hexaco,50,100,100,75,50,high_A_max_C_high_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9113,gemini,gad7,hexaco,50,100,100,75,50,high_A_max_C_high_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9075,openai,gad7,hexaco,50,100,100,75,50,high_A_max_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9055,claude,gad7,hexaco,50,100,0,75,50,high_A_max_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9093,deepseek,gad7,hexaco,50,100,0,75,50,high_A_max_C_low_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9112,gemini,gad7,hexaco,50,100,0,75,50,high_A_max_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9074,openai,gad7,hexaco,50,100,0,75,50,high_A_max_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9046,claude,gad7,hexaco,50,0,100,0,50,low_A_low_C_high_E,52.38,"{""anxiety"": 52.38095238095239}",7,7
9084,deepseek,gad7,hexaco,50,0,100,0,50,low_A_low_C_high_E,19.05,"{""anxiety"": 19.047619047619047}",7,7
9103,gemini,gad7,hexaco,50,0,100,0,50,low_A_low_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9065,openai,gad7,hexaco,50,0,100,0,50,low_A_low_C_high_E,52.38,"{""anxiety"": 52.38095238095239}",7,7
9045,claude,gad7,hexaco,50,0,0,0,50,low_A_low_C_low_E,66.67,"{""anxiety"": 66.66666666666666}",7,7
9083,deepseek,gad7,hexaco,50,0,0,0,50,low_A_low_C_low_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9102,gemini,gad7,hexaco,50,0,0,0,50,low_A_low_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9064,openai,gad7,hexaco,50,0,0,0,50,low_A_low_C_low_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9048,claude,gad7,hexaco,50,25,100,0,50,low_A_medlow_C_high_E,52.38,"{""anxiety"": 52.38095238095239}",7,7
9086,deepseek,gad7,hexaco,50,25,100,0,50,low_A_medlow_C_high_E,38.1,"{""anxiety"": 38.095238095238095}",7,7
9105,gemini,gad7,hexaco,50,25,100,0,50,low_A_medlow_C_high_E,47.62,"{""anxiety"": 47.61904761904761}",7,7
9067,openai,gad7,hexaco,50,25,100,0,50,low_A_medlow_C_high_E,52.38,"{""anxiety"": 52.38095238095239}",7,7
9047,claude,gad7,hexaco,50,25,0,0,50,low_A_medlow_C_low_E,66.67,"{""anxiety"": 66.66666666666666}",7,7
9085,deepseek,gad7,hexaco,50,25,0,0,50,low_A_medlow_C_low_E,38.1,"{""anxiety"": 38.095238095238095}",7,7
9104,gemini,gad7,hexaco,50,25,0,0,50,low_A_medlow_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9066,openai,gad7,hexaco,50,25,0,0,50,low_A_medlow_C_low_E,38.1,"{""anxiety"": 38.095238095238095}",7,7
9058,claude,gad7,hexaco,50,75,100,100,50,max_A_high_C_high_E,4.76,"{""anxiety"": 4.761904761904762}",7,7
9096,deepseek,gad7,hexaco,50,75,100,100,50,max_A_high_C_high_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9115,gemini,gad7,hexaco,50,75,100,100,50,max_A_high_C_high_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9077,openai,gad7,hexaco,50,75,100,100,50,max_A_high_C_high_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9057,claude,gad7,hexaco,50,75,0,100,50,max_A_high_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9095,deepseek,gad7,hexaco,50,75,0,100,50,max_A_high_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9114,gemini,gad7,hexaco,50,75,0,100,50,max_A_high_C_low_E,19.05,"{""anxiety"": 19.047619047619047}",7,7
9076,openai,gad7,hexaco,50,75,0,100,50,max_A_high_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9060,claude,gad7,hexaco,50,100,100,100,50,max_A_max_C_high_E,0.0,"{""anxiety"": 0.0}",7,7
9098,deepseek,gad7,hexaco,50,100,100,100,50,max_A_max_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9117,gemini,gad7,hexaco,50,100,100,100,50,max_A_max_C_high_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9079,openai,gad7,hexaco,50,100,100,100,50,max_A_max_C_high_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9059,claude,gad7,hexaco,50,100,0,100,50,max_A_max_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9097,deepseek,gad7,hexaco,50,100,0,100,50,max_A_max_C_low_E,0.0,"{""anxiety"": 0.0}",7,7
9116,gemini,gad7,hexaco,50,100,0,100,50,max_A_max_C_low_E,19.05,"{""anxiety"": 19.047619047619047}",7,7
9078,openai,gad7,hexaco,50,100,0,100,50,max_A_max_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9050,claude,gad7,hexaco,50,0,100,25,50,medlow_A_low_C_high_E,52.38,"{""anxiety"": 52.38095238095239}",7,7
9088,deepseek,gad7,hexaco,50,0,100,25,50,medlow_A_low_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9107,gemini,gad7,hexaco,50,0,100,25,50,medlow_A_low_C_high_E,42.86,"{""anxiety"": 42.857142857142854}",7,7
9069,openai,gad7,hexaco,50,0,100,25,50,medlow_A_low_C_high_E,52.38,"{""anxiety"": 52.38095238095239}",7,7
9049,claude,gad7,hexaco,50,0,0,25,50,medlow_A_low_C_low_E,66.67,"{""anxiety"": 66.66666666666666}",7,7
9087,deepseek,gad7,hexaco,50,0,0,25,50,medlow_A_low_C_low_E,38.1,"{""anxiety"": 38.095238095238095}",7,7
9106,gemini,gad7,hexaco,50,0,0,25,50,medlow_A_low_C_low_E,57.14,"{""anxiety"": 57.14285714285714}",7,7
9068,openai,gad7,hexaco,50,0,0,25,50,medlow_A_low_C_low_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9052,claude,gad7,hexaco,50,25,100,25,50,medlow_A_medlow_C_high_E,47.62,"{""anxiety"": 47.61904761904761}",7,7
9090,deepseek,gad7,hexaco,50,25,100,25,50,medlow_A_medlow_C_high_E,38.1,"{""anxiety"": 38.095238095238095}",7,7
9109,gemini,gad7,hexaco,50,25,100,25,50,medlow_A_medlow_C_high_E,42.86,"{""anxiety"": 42.857142857142854}",7,7
9071,openai,gad7,hexaco,50,25,100,25,50,medlow_A_medlow_C_high_E,42.86,"{""anxiety"": 42.857142857142854}",7,7
9051,claude,gad7,hexaco,50,25,0,25,50,medlow_A_medlow_C_low_E,61.9,"{""anxiety"": 61.904761904761905}",7,7
9089,deepseek,gad7,hexaco,50,25,0,25,50,medlow_A_medlow_C_low_E,38.1,"{""anxiety"": 38.095238095238095}",7,7
9108,gemini,gad7,hexaco,50,25,0,25,50,medlow_A_medlow_C_low_E,61.9,"{""anxiety"": 61.904761904761905}",7,7
9070,openai,gad7,hexaco,50,25,0,25,50,medlow_A_medlow_C_low_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9061,claude,gad7,hexaco,50,50,50,50,50,neutral,28.57,"{""anxiety"": 28.57142857142857}",7,7
9099,deepseek,gad7,hexaco,50,50,50,50,50,neutral,33.33,"{""anxiety"": 33.33333333333333}",7,7
9118,gemini,gad7,hexaco,50,50,50,50,50,neutral,33.33,"{""anxiety"": 33.33333333333333}",7,7
9080,openai,gad7,hexaco,50,50,50,50,50,neutral,33.33,"{""anxiety"": 33.33333333333333}",7,7
8683,claude,gad7,narrative,100,100,100,100,100,all_maximum,90.48,"{""anxiety"": 90.47619047619048}",7,7
8721,deepseek,gad7,narrative,100,100,100,100,100,all_maximum,66.67,"{""anxiety"": 66.66666666666666}",7,7
8740,gemini,gad7,narrative,100,100,100,100,100,all_maximum,85.71,"{""anxiety"": 85.71428571428571}",7,7
8702,openai,gad7,narrative,100,100,100,100,100,all_maximum,95.24,"{""anxiety"": 95.23809523809523}",7,7
8682,claude,gad7,narrative,0,0,0,0,0,all_minimum,0.0,"{""anxiety"": 0.0}",7,7
8720,deepseek,gad7,narrative,0,0,0,0,0,all_minimum,4.76,"{""anxiety"": 4.761904761904762}",7,7
8739,gemini,gad7,narrative,0,0,0,0,0,all_minimum,4.76,"{""anxiety"": 4.761904761904762}",7,7
8701,openai,gad7,narrative,0,0,0,0,0,all_minimum,4.76,"{""anxiety"": 4.761904761904762}",7,7
8674,claude,gad7,narrative,50,75,100,75,50,high_A_high_C_high_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
8712,deepseek,gad7,narrative,50,75,100,75,50,high_A_high_C_high_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
8731,gemini,gad7,narrative,50,75,100,75,50,high_A_high_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
8693,openai,gad7,narrative,50,75,100,75,50,high_A_high_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
8673,claude,gad7,narrative,50,75,0,75,50,high_A_high_C_low_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
8711,deepseek,gad7,narrative,50,75,0,75,50,high_A_high_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
8730,gemini,gad7,narrative,50,75,0,75,50,high_A_high_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
8692,openai,gad7,narrative,50,75,0,75,50,high_A_high_C_low_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
8676,claude,gad7,narrative,50,100,100,75,50,high_A_max_C_high_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
